Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Week_of_Year,Is_Weekend,Sales_Lag_4,Sales_Rolling_Mean_8,Sales_Change_Pct,Store_mean,Store_median,Store_std,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Record_ID
39,2010-12-11,1291398.71,0,0.13665043,-1.3347116,1.00925,0.31534535,2010,4,49,True,1630564.48,1342645.57875,-0.20800512593037723,1435258.354736842,1431910.98,139820.5030363935,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1844
39,2011-01-04,1316849.36,0,0.37625295,0.44451228,1.0811056,0.20439288,2011,1,1,False,1371405.33,1341372.3399999999,-0.0397810689564696,1435258.354736842,1431910.98,139820.5030363935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1845
39,2011-01-07,1429829.36,0,1.3852214,0.44451228,1.0901743,0.12685199,2011,1,1,False,1266229.07,1353791.8262500002,0.12920275949753712,1435258.354736842,1431910.98,139820.5030363935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1846
39,2011-02-09,1465089.85,0,1.5627251,0.46462914,1.1060052,0.12685199,2011,1,6,False,1244391.83,1376969.74875,0.17735412165153797,1435258.354736842,1431910.98,139820.5030363935,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1847
39,2011-02-12,1632894.58,0,-0.36178875,-0.34228015,1.179404,-0.1637684,2011,1,6,True,1291398.71,1377261.0112500002,0.2644387572603353,1435258.354736842,1431910.98,139820.5030363935,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1848
39,2011-03-06,1541745.59,0,1.311582,0.8356733,1.0923182,0.20439288,2011,1,9,True,1316849.36,1398553.5437500002,0.17078356631467706,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1849
39,2011-04-02,1343773.94,0,-0.7563635,-0.7513228,1.0237336,0.2642823,2011,2,13,True,1429829.36,1408246.6525,-0.06018579727583728,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1850
39,2011-04-03,1316385.43,0,0.21083929,-0.08299629,1.0555047,0.2642823,2011,2,13,True,1465089.85,1417245.8525,-0.10149849853918524,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1851
39,2011-04-11,1553629.59,0,-0.092510685,0.015352771,1.1574322,-0.1637684,2011,2,15,False,1632894.58,1450024.7125,-0.04854262545228116,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1852
39,2011-05-08,1518790.89,0,1.5390944,0.8021452,1.0995016,0.12685199,2011,2,18,True,1541745.59,1475267.40375,-0.01488877292653723,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1853
39,2011-06-05,1370920.87,0,0.4960542,1.298361,1.105298,0.20439288,2011,2,22,True,1343773.94,1467903.8425,0.020202006596437005,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1854
39,2011-07-01,1224475.12,0,-0.3837706,-0.7803805,0.9943576,0.2642823,2011,3,26,False,1316385.43,1437827.00125,-0.06982021215473333,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1855
39,2011-07-10,1443884.39,0,0.6570715,-0.0897019,1.1374849,-0.1637684,2011,3,27,True,1553629.59,1414200.7275,-0.07063794401598655,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1856
39,2011-08-04,1350646.16,0,0.5345225,0.6635625,1.0870873,0.20439288,2011,3,31,False,1518790.89,1390313.29875,-0.1107095987387704,1435258.354736842,1431910.98,139820.5030363935,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1857
39,2011-08-07,1414564.53,0,1.3522485,0.3461632,1.0925295,0.12685199,2011,3,31,True,1370920.87,1399162.1225,0.03183528747359432,1435258.354736842,1431910.98,139820.5030363935,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1858
39,2011-09-09,1429345.86,1,1.0675831,0.4936868,1.1076373,0.12685199,2011,3,36,False,1224475.12,1413282.17625,0.1673131096367233,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1859
39,2011-09-12,1781528.77,0,-0.5695175,-0.37357304,1.1855814,-0.1637684,2011,3,37,False,1443884.39,1441769.5737500002,0.2338444700548361,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1860
39,2011-10-06,1442092.08,0,1.2654201,0.7216778,1.0865775,0.20439288,2011,4,40,False,1350646.16,1432182.2225000001,0.06770531224847232,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1861
39,2011-11-02,1227893.89,1,-1.0652089,-0.67756104,1.033068,0.2642823,2011,4,44,False,1414564.53,1414303.8499999999,-0.13196332584417347,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1862
39,2011-11-03,1283716.81,0,-0.075474724,0.2992239,1.0627884,0.2642823,2011,4,44,False,1429345.86,1421709.06125,-0.10188510288195751,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1863
39,2011-11-11,1456957.38,0,0.18610966,-0.062879436,1.1614792,-0.1637684,2011,4,45,False,1781528.77,1423343.185,-0.1821870044793047,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1864
39,2011-12-08,1514055.97,0,1.5627251,0.69932574,1.1011119,0.12685199,2011,4,49,False,1442092.08,1443769.41125,0.04990242370653597,1435258.354736842,1431910.98,139820.5030363935,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1865
39,2012-01-06,1640476.77,0,1.1324297,0.39310256,1.2563317,-0.62207884,2012,1,1,False,1227893.89,1472008.44125,0.3360085780702111,1435258.354736842,1431910.98,139820.5030363935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1866
39,2012-02-03,1453047.02,0,0.23776709,0.6814441,1.233373,-0.4613234,2012,1,5,False,1283716.81,1474971.0862500002,0.1319062028953255,1435258.354736842,1431910.98,139820.5030363935,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1867
39,2012-03-02,1396150.15,0,0.053119283,0.077938534,1.2161894,-0.4613234,2012,1,9,False,1456957.38,1426798.7587499998,-0.04173576443258753,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1868
39,2012-03-08,1608277.74,0,1.3368611,0.20534526,1.2614377,-0.8528098,2012,1,10,False,1514055.97,1447571.9662499998,0.06223136519847405,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1869
39,2012-04-05,1512227.34,0,0.9576737,0.9474336,1.2543454,-0.62207884,2012,2,14,False,1640476.77,1483113.6475,-0.07817814451587746,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1870
39,2012-05-10,1574408.67,0,0.6774047,0.6523864,1.2860674,-1.101823,2012,2,19,False,1453047.02,1519450.13,0.08352217672900908,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1871
39,2012-06-01,1478537.93,0,-0.21396059,-0.37580824,1.2045419,-0.4613234,2012,2,22,False,1396150.15,1522147.69875,0.059010687353362457,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1872
39,2012-06-04,1764847.94,0,0.7565395,1.2648329,1.248361,-0.62207884,2012,2,23,False,1608277.74,1553496.695,0.09735271222494202,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1873
39,2012-06-07,1659221.99,0,1.1719971,-0.21934384,1.2597803,-0.8528098,2012,2,23,False,1512227.34,1555839.8475000001,0.09720406853641461,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1874
39,2012-07-09,1609811.75,1,1.3181766,0.9049647,1.273866,-0.8528098,2012,3,28,False,1574408.67,1575435.43875,0.022486588567884436,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1875
39,2012-08-06,1623442.24,0,1.175844,0.28357747,1.2564213,-0.62207884,2012,3,32,False,1478537.93,1603846.9500000002,0.09800513538398037,1435258.354736842,1431910.98,139820.5030363935,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1876
39,2012-09-03,1470764.35,0,0.10532625,0.7686171,1.2387317,-0.4613234,2012,3,36,False,1764847.94,1586657.77625,-0.16663395374447942,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1877
39,2012-10-02,1442988.44,1,-0.3755274,0.18746361,1.2185715,-0.4613234,2012,4,40,False,1659221.99,1578002.91375,-0.1303222542271152,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1878
39,2012-10-08,1641867.92,0,1.3049874,0.3774561,1.2616557,-0.8528098,2012,4,41,False,1609811.75,1586435.32,0.01991299293224813,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1879
39,2012-11-05,1470792.41,0,0.86809754,0.81108606,1.2557017,-0.62207884,2012,4,45,False,1623442.24,1585467.13,-0.09402849466329033,1435258.354736842,1431910.98,139820.5030363935,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1880
39,2012-12-10,1494417.07,0,0.55815303,0.6166231,1.2860674,-1.101823,2012,4,50,False,1470764.35,1551663.27125,0.016081923660986153,1435258.354736842,1431910.98,139820.5030363935,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1881
4,2010-01-10,1842821.02,0,0.23282117,-1.5604674,-1.1451277,-0.5350818,2010,1,1,True,,1842821.02,,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1882
4,2010-02-04,1979247.12,0,-0.6019408,-1.3078891,-1.1422595,-0.050294157,2010,1,5,False,,1911034.07,,2088557.1678947369,2102530.17,153324.5945001461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1883
4,2010-02-07,1881337.21,0,0.7658818,-1.4688239,-1.1451277,-0.38063037,2010,1,5,True,,1901135.1166666665,,2088557.1678947369,2102530.17,153324.5945001461,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1884
4,2010-03-09,1935857.58,0,0.93843955,-1.5604674,-1.1451277,-0.38063037,2010,1,10,False,,1909815.7325,,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1885
4,2010-03-12,2079678.9279999996,0,-0.73218346,-1.3369467,-1.1389912,-0.5350818,2010,1,10,False,1842821.02,1948358.6199999999,0.14093020818701096,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1886
4,2010-04-06,1903290.58,0,0.61035997,-1.3950621,-1.1451277,-0.050294157,2010,2,14,False,1979247.12,1940847.28,-0.03837648125515525,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1887
4,2010-05-02,2079678.9279999996,0,-0.87726384,-1.5604674,-1.1451277,0.40801626,2010,2,17,True,1881337.21,1968603.9357142858,0.13490758522763713,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1888
4,2010-05-03,1971057.44,0,-0.89210165,-1.5001167,-1.1429037,0.40801626,2010,2,18,False,1935857.58,1968910.62375,0.018183083489023977,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1889
4,2010-05-11,2013115.79,0,-0.44641897,-1.3995324,-1.1451277,-0.5350818,2010,2,19,False,2102530.17,1990197.4700000002,-0.04252703779275613,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1890
4,2010-06-08,1907638.58,0,0.9236018,-1.5314096,-1.1451277,-0.38063037,2010,2,23,False,1903290.58,1981246.4024999999,0.0022844646244191136,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1891
4,2010-07-05,2000626.14,0,-0.16230316,-1.0933093,-1.1451277,-0.050294157,2010,3,27,False,2135143.87,1996157.51875,-0.06300171706930469,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1892
4,2010-08-10,1951494.85,0,0.4400004,-1.5202336,-1.1451277,-0.5350818,2010,3,32,False,1971057.44,1998112.1775,-0.00992492131533207,2088557.1678947369,2102530.17,153324.5945001461,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1893
4,2010-09-04,1818452.72,0,-0.30573493,-1.2341273,-1.1422998,-0.050294157,2010,3,35,True,2013115.79,1962602.49625,-0.09669740358054624,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1894
4,2010-09-07,1812208.22,0,1.1335288,-1.5381153,-1.1451277,-0.38063037,2010,3,36,False,1907638.58,1951217.2012500002,-0.050025387932760346,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1895
4,2010-10-09,1865820.81,1,0.75928724,-1.5604674,-1.1451277,-0.38063037,2010,4,40,True,2000626.14,1917551.8187499999,-0.06738156985192634,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1896
4,2010-10-12,2079678.9279999996,0,-0.9520023,-1.0396644,-1.1374044,-0.5350818,2010,4,41,False,1951494.85,1958982.7462499999,0.1798672489450841,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1897
4,2010-11-06,1870619.23,0,1.0291148,-1.4688239,-1.1451277,-0.050294157,2010,4,44,True,1818452.72,1941170.67625,0.028687306206124585,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1898
4,2010-12-02,2079678.9279999996,1,-1.697188,-1.5604674,-1.1450005,0.40801626,2010,4,48,False,1812208.22,1976254.2774999999,0.20753639998388285,2088557.1678947369,2102530.17,153324.5945001461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1899
4,2010-12-03,1894324.09,0,-0.55467975,-1.3883564,-1.142239,0.40801626,2010,4,48,False,1865820.81,1962966.52125,0.015276536657343964,2088557.1678947369,2102530.17,153324.5945001461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1900
4,2010-12-11,1999794.26,0,-0.38871655,-1.3056538,-1.1437249,-0.5350818,2010,4,49,True,2302504.86,1969003.9475,-0.1314701242367844,2088557.1678947369,2102530.17,153324.5945001461,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1901
4,2011-01-04,1900246.47,0,-0.15021312,0.43780667,-1.0881554,-1.2795994,2011,1,1,False,1870619.23,1979228.16625,0.015838199204228243,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1902
4,2011-01-07,2051533.53,0,1.363789,0.39980817,-1.0787107,-1.4699842,2011,1,1,False,2188307.39,2009143.8299999998,-0.06250212407316325,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1903
4,2011-02-09,2078420.31,0,1.0038357,0.46462914,-1.0726639,-1.4699842,2011,1,6,False,1894324.09,2035718.7675,0.09718306438261037,2088557.1678947369,2102530.17,153324.5945001461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1904
4,2011-02-12,2079678.9279999996,0,-1.1547852,-0.33333933,-1.0593704,-1.6594864,2011,1,6,True,1999794.26,2020530.5675000001,0.09061182123805067,2088557.1678947369,2102530.17,153324.5945001461,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1905
4,2011-03-06,2065377.15,0,1.0186734,0.79991,-1.0797428,-1.2795994,2011,1,9,True,1900246.47,2044875.3075,0.08689961150144909,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1906
4,2011-04-02,2079678.9279999996,0,-1.3800994,-0.73567635,-1.1137282,-0.9240464,2011,2,13,True,2051533.53,2036222.63875,0.03292781181109916,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1907
4,2011-04-03,2079678.9279999996,0,-0.7233907,-0.044997785,-1.0997915,-0.9240464,2011,2,13,True,2078420.31,2062364.09625,0.012045417319848983,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1908
4,2011-04-11,2079678.9279999996,0,-0.54204017,-0.0069992878,-1.0604126,-1.6594864,2011,2,15,False,2180999.26,2097541.9775,0.04595051994653132,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1909
4,2011-05-08,2079678.9279999996,0,1.4489688,0.7529707,-1.076276,-1.4699842,2011,2,18,True,2065377.15,2130018.3425,0.04584162267893799,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1910
4,2011-06-05,2063682.76,0,0.20259608,1.2089527,-1.0798602,-1.2795994,2011,2,22,True,2119086.04,2131536.99625,-0.026144894050644574,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1911
4,2011-07-01,1862476.27,0,-1.1201637,-0.7714397,-1.1272207,-0.9240464,2011,3,26,False,2103455.75,2104543.99125,-0.11456360800554044,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1912
4,2011-07-10,2079678.9279999996,0,0.33338827,-0.05840902,-1.0632601,-1.6594864,2011,3,27,True,2281217.31,2102761.29,-0.05018358378141541,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1913
4,2011-08-04,2074953.46,0,0.15863231,0.625564,-1.0855002,-1.2795994,2011,3,31,False,2160057.39,2103958.32875,-0.03939892078515572,2088557.1678947369,2102530.17,153324.5945001461,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1914
4,2011-08-07,2066541.86,0,1.3665367,0.32157597,-1.0781201,-1.4699842,2011,3,31,True,2063682.76,2097390.30625,0.001385435811849245,2088557.1678947369,2102530.17,153324.5945001461,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1915
4,2011-09-09,2079678.9279999996,1,0.7482963,0.5115684,-1.0715733,-1.4699842,2011,3,36,False,1862476.27,2096100.71375,0.12384734437448697,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1916
4,2011-09-12,2079678.9279999996,0,-1.5433149,-0.38474905,-1.0591258,-1.6594864,2011,3,37,False,2166737.65,2124567.955,0.157941405596566,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1917
4,2011-10-06,2073951.38,0,1.1170424,0.70379615,-1.0800834,-1.2795994,2011,4,40,False,2074953.46,2113804.70375,-0.0004829409523238182,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1918
4,2011-11-02,2079678.9279999996,1,-1.4526396,-0.6529738,-1.1101607,-0.9240464,2011,4,44,False,2066541.86,2129325.27,0.058699720701520075,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1919
4,2011-11-03,2039818.41,0,-0.48323864,0.3036943,-1.0963469,-0.9240464,2011,4,44,False,2093139.01,2151493.0375,-0.025473988944480164,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920
4,2011-11-11,2079678.9279999996,0,-0.69261605,-0.087466694,-1.0601181,-1.6594864,2011,4,45,False,2508955.24,2156029.45125,-0.12193373366039018,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1921
4,2011-12-08,2079678.9279999996,0,1.2780596,0.6523864,-1.075843,-1.4699842,2011,4,49,False,2073951.38,2159868.86125,0.01529320325725303,2088557.1678947369,2102530.17,153324.5945001461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1922
4,2012-01-06,2079678.9279999996,0,0.9719619,0.35286885,-1.0309113,-1.6594864,2012,1,1,False,2187847.29,2173971.24625,-0.003878858473710056,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1923
4,2012-02-03,2079678.9279999996,0,-0.51346374,0.65685683,-1.0389237,-1.6594864,2012,1,5,False,2039818.41,2188118.8575,0.08162564333361422,2088557.1678947369,2102530.17,153324.5945001461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1924
4,2012-03-02,2079678.9279999996,0,-0.98442554,0.064527296,-1.0464938,-1.6594864,2012,1,9,False,2203028.96,2146171.19125,-0.01346103502879048,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1925
4,2012-03-08,2079678.9279999996,0,1.3264198,0.10923141,-1.0365701,-1.6594864,2012,1,10,False,2105668.74,2158741.535,0.032695261458836944,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1926
4,2012-04-05,2079678.9279999996,0,1.1219883,0.9429632,-1.0263925,-1.6594864,2012,2,14,False,2179360.94,2159881.665,0.008079152781365506,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1927
4,2012-05-10,2079678.9279999996,0,0.18391147,0.659092,-1.0279348,-1.6594864,2012,2,19,False,2206319.9,2181133.7925,0.0015933908768173133,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1928
4,2012-06-01,2047766.07,0,-1.1586319,-0.37357304,-1.0514059,-1.6594864,2012,2,22,False,2173373.91,2161725.93125,-0.057793939377877246,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1929
4,2012-06-04,2079678.9279999996,0,0.43780223,1.2044822,-1.0289092,-1.6594864,2012,2,23,False,2174514.13,2207293.105,0.13598072135774064,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1930
4,2012-06-07,2079678.9279999996,0,1.1346278,-0.30875206,-1.0370362,-1.6594864,2012,2,23,False,2196968.33,2212935.3975,0.012531336762601208,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1931
4,2012-07-09,2079678.9279999996,1,1.2291499,0.8580254,-1.0315936,-1.6594864,2012,3,28,False,2209835.43,2202783.5,-0.03834254300104145,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1932
4,2012-08-06,2079678.9279999996,0,1.0104302,0.24110855,-1.0326893,-1.6594864,2012,3,32,False,2047766.07,2211768.90875,0.0964422220356449,2088557.1678947369,2102530.17,153324.5945001461,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1933
4,2012-09-03,2079678.9279999996,0,-0.33486092,0.7641467,-1.0364804,-1.6594864,2012,3,36,False,2470206.13,2215260.99375,-0.108393917717304,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1934
4,2012-10-02,2079678.9279999996,1,-1.4685766,0.19193403,-1.0455931,-1.6594864,2012,4,40,False,2224499.28,2237472.5325,0.06750344284220233,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1935
4,2012-10-08,2079678.9279999996,0,1.2906992,0.3372224,-1.0361024,-1.6594864,2012,4,41,False,2125104.72,2235414.065,0.03212216760781539,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1936
4,2012-11-05,2079678.9279999996,0,0.43505448,0.8043804,-1.0261537,-1.6594864,2012,4,45,False,2245257.18,2245400.9525,-0.05237529626784232,2088557.1678947369,2102530.17,153324.5945001461,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1937
4,2012-12-10,2079678.9279999996,0,-0.14361855,0.6210935,-1.0270996,-1.6594864,2012,4,50,False,2202450.81,2203253.4450000003,-0.031521584811240455,2088557.1678947369,2102530.17,153324.5945001461,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1938
40,2010-01-10,891152.33,0,0.1256595,-1.3592988,-0.984959,-1.6594864,2010,1,1,True,,891152.33,,1004469.46,1000582.06,72189.18809073296,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1939
40,2010-02-04,1041202.13,0,-1.0075065,-1.1156614,-1.0068117,-1.6017406,2010,1,5,False,,966177.23,,1004469.46,1000582.06,72189.18809073296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1940
40,2010-02-07,1087578.78,0,0.31580278,-1.1402487,-0.9909649,-1.6594864,2010,1,5,True,,1006644.4133333334,,1004469.46,1000582.06,72189.18809073296,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1941
40,2010-03-09,976453.34,0,0.6010177,-1.3190651,-0.9857762,-1.6594864,2010,1,10,False,,999096.645,,1004469.46,1000582.06,72189.18809073296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1942
40,2010-03-12,1000582.06,0,-1.4356036,-0.5814472,-0.9849625,-1.6594864,2010,1,10,False,891152.33,999393.7279999999,0.12279576265036529,1004469.46,1000582.06,72189.18809073296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1943
40,2010-04-06,1052429.03,0,0.32844236,-1.04637,-0.9949791,-1.6017406,2010,2,14,False,1041202.13,1008232.945,0.01078263257106471,1004469.46,1000582.06,72189.18809073296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1944
40,2010-05-02,1001943.8,0,-1.8146812,-1.2005992,-1.0163739,-1.3136417,2010,2,17,True,1087578.78,1007334.4957142856,-0.07873910522601402,1004469.46,1000582.06,72189.18809073296,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1945
